text,label_str,label
What sport does Chris Jogis play ?,ENTY:sport,30.0
What island was the target of the U.S. 's Operation Urgent Fury ?,LOC:other,16.0
What is a fear of robbers ?,ENTY:dismed,24.0
What Nevil Shute novel is about the doomed survivors of a nuclear war ?,ENTY:cremat,1.0
What is the cause of endangered species ?,DESC:reason,9.0
Which of the following TV newsmen was a Rhodes scholar ?,HUM:ind,4.0
What did Warlock wear on his forehead in Marvel comics ?,ENTY:other,14.0
What is the softest part of the body ?,ENTY:body,23.0
What six-foot temperance advocate wielded her hatchet on saloons ?,HUM:ind,4.0
How many islands does Fiji have ?,NUM:count,13.0
What line divided the North and South in the U.S. Civil War ?,ENTY:other,14.0
What is the definition of cecum ?,DESC:def,7.0
Who invented volleyball ?,HUM:ind,4.0
What 's the most powerful country in the world ?,LOC:country,19.0
How do I do this ?,DESC:manner,0.0
Name a ballet company Mikhail Baryshnikov has danced for ?,HUM:gr,5.0
Who led the Normans to victory in the Battle of Hastings ?,HUM:ind,4.0
What is the origin of the word `` Teddy bear '' ?,DESC:desc,12.0
What percentage of the world 's plant and animal species can be found in the Amazon forests ?,NUM:perc,41.0
"What 's the name of the star of the cooking show , `` Galloping Gourmet '' ?",HUM:ind,4.0
Who invented the horoscope ?,HUM:ind,4.0
What nutrients are for healthy bones and teeth ?,ENTY:food,18.0
What are Fortune 500 companies ?,DESC:def,7.0
What is the difference between ninjitsu and kung fu ?,DESC:desc,12.0
What king was forced to agree to the Magna Carta ?,HUM:ind,4.0
How many electoral college votes does Colorado have ?,NUM:count,13.0
What were Babe Ruth 's Christian names ?,HUM:ind,4.0
How many bottles of wine were prisoners in the Bastille allowed per day ?,NUM:count,13.0
Where do lobsters like to live ?,LOC:other,16.0
"Who was the first elected mayor of Washington , D.C. ?",HUM:ind,4.0
What are the wolverine habits ?,ENTY:other,14.0
How do you fix squeaky floors ?,DESC:manner,0.0
When was the Big Thompson flood ?,NUM:date,8.0
What good are mosquitoes ?,DESC:desc,12.0
How do you get bubblegum out of carpet ?,DESC:manner,0.0
"What 's played at Wembley Stadium , London , every May ?",ENTY:sport,30.0
"Who wrote the sci-fi trilogy Foundation , Foundation and Empire , and Second Foundation ?",HUM:ind,4.0
How many hours of work does it take a typist to complete a 100-page screenplay ?,NUM:count,13.0
What is Alice Cooper 's real name ?,HUM:ind,4.0
What is the Peloponnesian League ?,DESC:def,7.0
What two cities usually mark the extremes of English Channel swims ?,LOC:city,22.0
How many times does the tide ebb and flow each day ?,NUM:count,13.0
Who invented television ?,HUM:ind,4.0
What are tannins ?,DESC:def,7.0
How does General Mills manufacture Cheerios ?,DESC:manner,0.0
What was Jimmy Durante 's theme song ?,ENTY:cremat,1.0
Name the person who burst through the screen in the Lite beer commercials .,HUM:ind,4.0
What delicacy is known indelicately as pickled roe ?,ENTY:food,18.0
What after-dinner treat was invented in 1916 at the George Jung noodle factory in Los Angeles ?,ENTY:food,18.0
What U.S. vice-president killed Alexander Hamilton in a duel ?,HUM:ind,4.0
What 's the Fahrenheit equivalent of zero degrees centigrade ?,NUM:temp,44.0
How many muscles does an oyster have ?,NUM:count,13.0
"What card game derived its name from biritch , or Russian Whist ?",ENTY:sport,30.0
Who wrote `` Much Ado About Nothing '' ?,HUM:ind,4.0
What is the collective noun for geese ?,ENTY:word,39.0
What personality traits are Capricorns said to have ?,DESC:desc,12.0
Where can I get information concerning child custody files for the State of Utah ?,LOC:other,16.0
What was John F. Kennedy 's 1960 campaign song ?,ENTY:cremat,1.0
What Louisiana Senator won a seat that had been held by his father and mother ?,HUM:ind,4.0
What hymn did John Steinbeck get his title The Grapes of Wrath from ?,ENTY:cremat,1.0
What invention does the principle of conservation of energy make impossible ?,ENTY:techmeth,32.0
What 's the highest-ranking suit in bridge ?,ENTY:other,14.0
Who won Oscars for her roles in Gone with the Wind and A Streetcar Named Desire ?,HUM:ind,4.0
What writer is famous for physically putting himself into the center of his subject matter ?,HUM:ind,4.0
Who 's the lead singer of the Led Zeppelin band ?,HUM:ind,4.0
"In Dana 's `` Two Years Before the Mast , '' what seafarers lived in an abandoned oven on the beach at San Diego ?",HUM:ind,4.0
Who plays the cop in the movie `` Kindergarten Cop '' ?,HUM:ind,4.0
How many characters makes up a word for typing test purposes ?,NUM:count,13.0
What non-mechanical sport achieves the highest speeds ?,ENTY:sport,30.0
What was the 1940 annual salary for a boilermaker ?,NUM:money,26.0
"Who created Billy Pilgrim , a survivor of the Dresden firestorm ?",HUM:ind,4.0
"What indoor sport saw the Phoenix Inferno become the Phoenix Pride on July 14 , 1983 , when the temperature hit 111 degrees ?",ENTY:sport,30.0
What country saw the origin of the Asian Flu ?,LOC:country,19.0
Who is the richest woman in the world ?,HUM:ind,4.0
Where can I take a test that will tell me what I should be when I grow up ?,LOC:other,16.0
What caused the death of Bob Marley ?,DESC:reason,9.0
"What 's Mrs. Bridges 's job on TV 's Upstairs , Downstairs ?",HUM:title,6.0
What daily newspaper will `` help you see clearer across the USA '' ?,ENTY:cremat,1.0
What lake in Scotland is said to hold one or more monsters ?,LOC:other,16.0
Who were the 1974 Oscar winners ?,HUM:ind,4.0
What kind of business is 7-Eleven ?,HUM:gr,5.0
What is Sinn Fein ?,DESC:def,7.0
"What is the name of the rare neurological disease with symptoms such as : involuntary movements , tics , swearing , and incoherent vocalizations , grunts , shouts , etc. ?",ENTY:dismed,24.0
What do river otters eat ?,ENTY:food,18.0
"Who wrote the book , `` Huckleberry Finn '' ?",HUM:ind,4.0
Who would you use the Heimlich maneuver on ?,HUM:ind,4.0
What famed library can you reach by dialing 22-287-5 ?,LOC:other,16.0
What five-time winner of the Kentucky Derby lost his first 25 races ?,ENTY:animal,2.0
What did Vasco da Gama discover ?,ENTY:other,14.0
What is Megan 's law ?,DESC:def,7.0
Where can I get a complete listing of showtimes in my area ?,LOC:other,16.0
Where 's Montenegro ?,LOC:other,16.0
What is usenet for the Internet ?,DESC:def,7.0
What are field effect transistors ?,DESC:def,7.0
What was the killer whale who died at Sea World of a fungal infection named ?,ENTY:animal,2.0
What is witch hazel ?,DESC:def,7.0
What is state tree of Nebraska ?,ENTY:plant,31.0
Where is Glasgow ?,LOC:other,16.0
Why is Chicago named Chicago ?,DESC:reason,9.0
What three colors of ink are used to print a U.S. dollar bill ?,ENTY:color,20.0
What exactly is the purpose of the anteater ?,DESC:reason,9.0
What is the correct way to use `` may '' vs. `` might '' ?,ENTY:techmeth,32.0
What North American city boasts the biggest Polish population ?,LOC:city,22.0
"What radio , TV and movie character did Jackie Gleason and William Bendix play ?",HUM:ind,4.0
"Where is it planned to berth the merchant ship , Lane Victory , which Merchant Marine veterans are converting into a floating museum ?",LOC:other,16.0
What does a pedometer measure ?,ENTY:other,14.0
What is Maurizio Pellegrin 's age ?,NUM:period,28.0
How many thousands of students attend the University of Massachusetts ?,NUM:count,13.0
Name the U.S. Senate majority leader and the Speaker of the House .,HUM:ind,4.0
What name did football 's New York Titans adopt in 1963 ?,HUM:gr,5.0
What female suspect in the game of Clue is single ?,HUM:ind,4.0
Who owns CNN ?,HUM:ind,4.0
About how many Americans are still unaccounted for from the Vietnam war ?,NUM:count,13.0
What is the chemical reactivity of neon ?,NUM:other,37.0
What is an auto-commentary ?,DESC:def,7.0
What is the oldest website on the Internet ?,LOC:other,16.0
What is deconstructionism ?,DESC:def,7.0
What did Lenny Bruce say that got him arrested ?,DESC:desc,12.0
What newspaper returned a Pulitzer Prize for the fraudulent story Jimmy 's World ?,ENTY:cremat,1.0
What is a fear of speaking ?,ENTY:dismed,24.0
What was Hitler 's favorite movie ?,ENTY:cremat,1.0
Why do airliners crash vs. gliding down ?,DESC:reason,9.0
What are those little blue reflectors in the middle of the road for ?,DESC:reason,9.0
"What member of The Little Rascals has an on-again , off-again sweetheart in Darla Hood ?",HUM:ind,4.0
How is saline used in medicine ?,DESC:manner,0.0
"What is the name of the ` female ' counterpart to El Nino , which results in cooling temperatures and very dry weather ?",ENTY:termeq,21.0
"What incident of 1933 did the German Nazis use to justify emergency decrees , imprisoning opponents and vesting more power in themselves ?",ENTY:event,10.0
What country are you visiting if you land at President Duvalier Airport ?,LOC:country,19.0
What attorney-general ordered the closing of Alcatraz ?,HUM:ind,4.0
What is the capital of Congo ?,LOC:city,22.0
What is the text of the Fifth Amendment ?,DESC:desc,12.0
What is a country that starts with the letter x ?,LOC:country,19.0
What countries earn the most from tourism ?,LOC:country,19.0
What is the Internet2 ?,DESC:def,7.0
Which city in China has the largest number of foreign financial companies ?,LOC:city,22.0
When are the Oscars Academy Awards in 1999 ?,NUM:date,8.0
Who was the prophet of the Jewish people ?,HUM:ind,4.0
What is the most common name ?,HUM:ind,4.0
Who was the oldest U.S. president ?,HUM:ind,4.0
"What common plant has a button , cap , cup , gills , and ring ?",ENTY:plant,31.0
When was Dubai 's first concrete house built ?,NUM:date,8.0
What is the Milky Way ?,DESC:def,7.0
What is Remembrance Day all about ?,DESC:desc,12.0
What food did Marco Polo introduce into Italy from the court of Kubla Khan ?,ENTY:food,18.0
What diamond producer controls about 80% of the world 's diamonds ?,HUM:gr,5.0
Who is the prophet of the religion of Islam ?,HUM:ind,4.0
Who portrayed Maggio in the film From Here to Eternity ?,HUM:ind,4.0
Where are zebras most likely found ?,LOC:other,16.0
What are the odds of giving birth to twins ?,NUM:perc,41.0
"What is the best place to live in the world , considering climate , civilization ?",LOC:other,16.0
What is meant by `` capital market '' ?,DESC:def,7.0
"In My Antonia , how is Mr. Shimerda out of place on the farm ?",DESC:manner,0.0
What ship did Lloyd M. Bucher command ?,ENTY:veh,47.0
Name a medicine commonly used to combat AIDS ?,ENTY:dismed,24.0
What is the difference between hair and fur ?,DESC:desc,12.0
What is the difference between love and infatuation ?,DESC:desc,12.0
Name the cartoon genie conjured by the magic ring shared by Nancy and Chuck .,HUM:ind,4.0
What foods contain vitamin B12 ?,ENTY:food,18.0
What is the amount of money owed for illegally having a dog on a beach ?,NUM:money,26.0
What are the first and last letters of the Greek alphabet ?,ENTY:letter,15.0
What is the web address at which I can find the e-mail address of a member of the US House of Representatives ?,LOC:other,16.0
How big is the largest diamond ?,NUM:volsize,33.0
What are some ways to help someone with Chicken Pox ?,ENTY:techmeth,32.0
How do I find out the exact time of a sunset for a particular day ?,DESC:manner,0.0
When did the original Howdy Doody show go off the air ?,NUM:date,8.0
How many languages are there in the world ?,NUM:count,13.0
Who was Picasso ?,HUM:desc,34.0
Who were the only two bald U.S. Presidents ?,HUM:ind,4.0
Which member of Charlie 's Angels sang vocals for Josie and the Pussycats ?,HUM:ind,4.0
What river flows past the Temple of Karnak ?,LOC:other,16.0
What comedian was The Perfect Fool ?,HUM:ind,4.0
What are the benefits of a rowing machine ?,DESC:desc,12.0
Where do you find information about the Queensland National Competition Policy,LOC:other,16.0
What 's a `` coup de poing '' to a French boxer ?,DESC:def,7.0
What 's the difference between carelessness and carefreeness ?,DESC:desc,12.0
What is the Islamic counterpart to the Red Cross ?,ENTY:termeq,21.0
Why does tuberculosis afflict people ?,DESC:reason,9.0
Who loved Flash Gordon besides Dale ?,HUM:ind,4.0
What is tyvek ?,DESC:def,7.0
What do humans catch zoonose diseases from ?,ENTY:other,14.0
How did Asia get its name ?,DESC:manner,0.0
What was the name of the U.S. Navy gunboat in the film The Sand Pebbles ?,ENTY:veh,47.0
Where can I get information on the original 13 US colonies ?,LOC:other,16.0
For what disease is the drug Sinemet used as a treatment ?,ENTY:dismed,24.0
What are three ways in which wind is created on the earth ?,ENTY:techmeth,32.0
What gender is not allowed to vote in Kuwait ?,ENTY:other,14.0
How many inches over six feet is Tom Selleck ?,NUM:count,13.0
What is the name of the disease that actress Hunter Tylo 's baby girl has ?,ENTY:dismed,24.0
Who 's the only president buried in Washington,HUM:ind,4.0
How much could you rent a Volkswagen bug for in 1966 ?,NUM:money,26.0
Whose singing voice was dubbed in for Natalie Wood in West Side Story and Audrey Hepburn in My Fair Lady ?,HUM:ind,4.0
"What is the mean income of the top 10% , top 5% , and top 1% ?",NUM:money,26.0
What North American city sprouts the most parking meters ?,LOC:city,22.0
What is the largest and most expensive freeway construction project in the U.S. right now ?,LOC:other,16.0
What can I do to get into an Ivy League school ?,DESC:desc,12.0
What film did Louise Fletcher win the best actress Oscar for ?,ENTY:cremat,1.0
Where did Gulliver find a race of tiny people ?,LOC:other,16.0
"What 1950 film won seven Oscars , including best picture ?",ENTY:cremat,1.0
How much stronger is the new vitreous carbon material invented by the Tokyo Institute of Technology compared with the material made from cellulose ?,NUM:count,13.0
How much do tuberculosis combatting drugs cost ?,NUM:money,26.0
President Bush compared Saddam Hussein to whom ?,HUM:ind,4.0
What 's the name of Pittsburgh 's baseball team ?,HUM:gr,5.0
What Shakespeare play opens with the line : `` Now is the winter of our discontent.. . '' ?,ENTY:cremat,1.0
"What TV comedian worked with White Fang , Black Tooth and Pookie the Lion ?",HUM:ind,4.0
Who created the character James Bond ?,HUM:ind,4.0
What type of exercise burns the most calories ?,ENTY:sport,30.0
What is `` the only cigarette made with no leftovers '' ?,DESC:desc,12.0
Where did the Japanese Imperial Forces surrender to end WWII ?,LOC:other,16.0
